                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    103,                 0.1122,                0.09997,                0.75864,                0.90587,                0.82596,                0.88755,                0.74545,                0.61799,                0.43787,                 1.0077,              0.0011655,              0.0011655,              0.0011655
                    104,                 0.1127,                0.09925,                0.75523,                 0.9196,                0.80381,                0.86584,                0.73346,                0.58286,                0.44956,                0.97563,              0.0011573,              0.0011573,              0.0011573
                    105,                0.11013,                0.09832,                0.75839,                0.89234,                0.81471,                 0.8432,                0.70701,                0.59851,                0.46939,                0.98856,              0.0011491,              0.0011491,              0.0011491
                    106,                0.10769,                0.09521,                0.75765,                0.92213,                0.80671,                0.87289,                0.73732,                0.59893,                0.44246,                0.99061,              0.0011409,              0.0011409,              0.0011409
                    107,                0.10884,                0.09673,                0.75829,                0.92139,                0.81744,                0.85704,                0.72151,                0.59393,                0.43656,                0.98645,              0.0011327,              0.0011327,              0.0011327
                    108,                0.10862,                0.09352,                0.75713,                0.90121,                0.80781,                0.84084,                 0.7109,                0.59849,                0.46065,                 0.9951,              0.0011245,              0.0011245,              0.0011245
                    109,                0.10771,                0.09367,                0.75667,                  0.913,                0.82289,                0.86529,                0.73355,                0.58986,                0.44663,                 0.9853,              0.0011164,              0.0011164,              0.0011164
                    110,                0.11045,                0.09764,                0.75784,                0.90823,                0.81471,                0.85903,                0.72125,                0.59862,                0.45644,                0.98576,              0.0011082,              0.0011082,              0.0011082
                    111,                0.11049,                0.09829,                 0.7558,                0.90803,                0.82153,                0.85763,                0.71812,                0.59321,                0.45387,                0.98303,                 0.0011,                 0.0011,                 0.0011
                    112,                0.10856,                0.09551,                0.75715,                0.90051,                0.82625,                0.86407,                0.73109,                0.59275,                 0.4616,                0.98545,              0.0010918,              0.0010918,              0.0010918
                    113,                0.11085,                  0.096,                0.75643,                0.89707,                0.83117,                0.86524,                0.73419,                0.59361,                0.44557,                0.99188,              0.0010836,              0.0010836,              0.0010836
                    114,                0.10582,                0.09241,                0.75716,                0.92257,                0.81164,                0.85879,                0.72348,                0.59012,                0.43766,                0.98808,              0.0010755,              0.0010755,              0.0010755
                    115,                0.10092,                0.08957,                0.75684,                0.90275,                0.81335,                0.85033,                0.71501,                0.58757,                0.45753,                0.97893,              0.0010673,              0.0010673,              0.0010673
                    116,                0.10246,                0.09014,                 0.7566,                0.91894,                0.80654,                0.85248,                0.71458,                0.59197,                0.46099,                0.99118,              0.0010591,              0.0010591,              0.0010591
                    117,                0.10326,                0.08959,                0.75736,                0.91058,                 0.8188,                0.84565,                0.71228,                0.58916,                0.47122,                0.98616,              0.0010509,              0.0010509,              0.0010509
                    118,                0.10538,                0.09173,                0.75796,                0.91987,                0.81322,                0.86089,                0.72318,                0.59104,                0.43973,                0.98869,              0.0010427,              0.0010427,              0.0010427
                    119,                0.10509,                0.09147,                0.75453,                0.89341,                0.82561,                0.86252,                 0.7272,                0.57525,                 0.4394,                0.97345,              0.0010345,              0.0010345,              0.0010345
                    120,                0.10193,                0.08856,                0.75634,                0.91904,                0.81335,                0.86522,                0.72965,                0.58355,                 0.4429,                0.98145,              0.0010264,              0.0010264,              0.0010264
                    121,                0.10206,                0.08884,                0.75681,                0.90312,                0.82561,                 0.8607,                0.72148,                0.58105,                0.45051,                0.97985,              0.0010182,              0.0010182,              0.0010182
                    122,                 0.0961,                0.08427,                0.75566,                0.89394,                 0.8268,                0.86538,                0.72555,                0.57901,                0.44641,                0.97596,                0.00101,                0.00101,                0.00101
                    123,                0.09923,                0.08626,                0.75638,                0.91645,                0.80694,                0.86153,                0.73045,                0.58307,                0.44696,                0.98278,              0.0010018,              0.0010018,              0.0010018
                    124,                0.10049,                0.08819,                0.75693,                0.91823,                 0.8079,                  0.858,                0.72349,                0.58833,                0.45897,                0.99217,             0.00099364,             0.00099364,             0.00099364
                    125,                0.09922,                0.08742,                0.75556,                0.90125,                0.82068,                0.84771,                0.71121,                0.59124,                0.46543,                0.99056,             0.00098545,             0.00098545,             0.00098545
                    126,                0.09939,                0.08722,                0.75591,                0.90718,                0.82289,                 0.8509,                0.71214,                0.58927,                0.47214,                0.99393,             0.00097727,             0.00097727,             0.00097727
                    127,                0.09402,                 0.0826,                0.75549,                0.89896,                0.82698,                0.85565,                0.71792,                0.58258,                0.46603,                0.98381,             0.00096909,             0.00096909,             0.00096909
                    128,                0.09542,                0.08237,                0.75482,                0.89466,                0.82158,                0.85468,                0.71811,                0.58612,                0.46598,                0.98634,             0.00096091,             0.00096091,             0.00096091
                    129,                0.09411,                0.08189,                0.75621,                0.90748,                0.81063,                 0.8549,                0.72005,                0.57921,                 0.4615,                0.98352,             0.00095273,             0.00095273,             0.00095273
                    130,                0.09461,                0.08279,                0.75506,                0.91698,                0.79837,                0.85176,                0.72124,                0.57942,                0.47167,                0.98372,             0.00094455,             0.00094455,             0.00094455
                    131,                0.09243,                0.08032,                 0.7569,                0.88856,                0.81473,                0.84554,                0.71617,                0.57691,                0.47083,                0.97484,             0.00093636,             0.00093636,             0.00093636
                    132,                0.09119,                0.08069,                0.75636,                0.89081,                0.81142,                0.85103,                0.72018,                 0.5793,                0.46157,                0.98586,             0.00092818,             0.00092818,             0.00092818
                    133,                0.09113,                0.07961,                0.75552,                0.92893,                0.80654,                0.86882,                0.73063,                 0.5782,                0.44776,                0.98168,                0.00092,                0.00092,                0.00092
                    134,                 0.0918,                0.08152,                0.75668,                0.91735,                0.80148,                0.85592,                0.71741,                0.58514,                0.46482,                0.98493,             0.00091182,             0.00091182,             0.00091182
                    135,                0.09052,                0.07932,                0.75627,                0.89403,                0.82755,                 0.8768,                0.74271,                0.58243,                0.43882,                0.98735,             0.00090364,             0.00090364,             0.00090364
                    136,                0.08921,                0.07806,                0.75436,                0.91694,                0.81218,                0.87886,                0.74831,                0.58285,                 0.4473,                0.99068,             0.00089545,             0.00089545,             0.00089545
                    137,                0.09001,                0.07858,                0.75597,                0.90764,                 0.8188,                0.86285,                 0.7266,                0.57509,                0.45575,                0.97526,             0.00088727,             0.00088727,             0.00088727
                    138,                0.08738,                0.07706,                0.75486,                0.88198,                0.83106,                0.86845,                0.73062,                 0.5868,                0.45811,                0.99317,             0.00087909,             0.00087909,             0.00087909
