                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                0.69171,                0.47332,                0.96927,                0.94188,                0.86512,                0.91674,                0.76139,                0.63099,                0.43209,                0.91653,              0.0011915,              0.0011915,              0.0011915
                     51,                0.71195,                0.48032,                0.99409,                0.94876,                0.85776,                0.92007,                0.77088,                0.61033,                0.41062,                0.90647,               0.001175,               0.001175,               0.001175
                     52,                0.71083,                0.49055,                0.97265,                0.93936,                0.86921,                0.91175,                0.76995,                0.62024,                0.43555,                0.90859,              0.0011585,              0.0011585,              0.0011585
                     53,                0.69705,                0.49035,                 0.9715,                0.93342,                0.86649,                0.91634,                0.76226,                0.62728,                0.41751,                0.91024,               0.001142,               0.001142,               0.001142
                     54,                0.70926,                0.47966,                0.95998,                0.93395,                0.88616,                0.92158,                0.77096,                0.61908,                0.39805,                0.91158,              0.0011255,              0.0011255,              0.0011255
                     55,                0.69111,                0.47988,                 0.9644,                0.93304,                0.86921,                0.91434,                0.77717,                0.59448,                0.40335,                0.90003,               0.001109,               0.001109,               0.001109
                     56,                0.69466,                 0.4623,                0.96777,                0.94904,                0.86273,                0.92099,                0.77769,                 0.6057,                0.39788,                0.90319,              0.0010925,              0.0010925,              0.0010925
                     57,                0.68512,                0.46034,                 0.9572,                 0.9533,                0.86206,                0.91826,                0.77366,                0.61682,                0.40374,                0.90637,               0.001076,               0.001076,               0.001076
                     58,                0.68535,                0.47077,                0.95596,                0.93837,                0.87124,                0.92026,                 0.7724,                0.60969,                0.41079,                0.90161,              0.0010595,              0.0010595,              0.0010595
                     59,                0.66702,                0.45114,                0.94963,                0.92575,                0.88334,                 0.9249,                0.78553,                 0.5896,                0.38315,                0.89646,               0.001043,               0.001043,               0.001043
                     60,                0.67141,                0.44423,                  0.952,                 0.9454,                0.87283,                0.92079,                 0.7772,                 0.6041,                0.38981,                0.91051,              0.0010265,              0.0010265,              0.0010265
                     61,                0.67944,                 0.4489,                0.94811,                0.93351,                0.85831,                  0.919,                0.77251,                0.59588,                 0.4025,                0.90526,                0.00101,                0.00101,                0.00101
                     62,                0.68647,                0.45442,                0.96019,                0.92632,                0.87193,                0.92529,                0.77762,                0.57971,                0.39729,                0.89168,              0.0009935,              0.0009935,              0.0009935
                     63,                0.66742,                0.45227,                0.95426,                0.94532,                0.87141,                0.92255,                 0.7829,                0.58877,                0.38746,                0.89846,               0.000977,               0.000977,               0.000977
                     64,                0.67094,                0.45116,                0.95421,                 0.9262,                 0.8733,                0.92419,                0.78353,                0.58419,                0.38479,                0.89654,              0.0009605,              0.0009605,              0.0009605
                     65,                0.64537,                0.44433,                0.94251,                0.94222,                0.87602,                0.92634,                0.78625,                0.57313,                0.38601,                0.89186,               0.000944,               0.000944,               0.000944
                     66,                0.66162,                0.44552,                 0.9485,                0.94233,                0.86821,                0.92735,                0.78678,                0.59245,                 0.3826,                0.90135,              0.0009275,              0.0009275,              0.0009275
                     67,                0.64156,                0.43744,                0.93732,                0.93571,                 0.8725,                0.92588,                0.79631,                0.57882,                0.38373,                0.89246,               0.000911,               0.000911,               0.000911
                     68,                0.65362,                0.44307,                0.94838,                0.92874,                0.87875,                 0.9237,                0.78699,                0.58075,                0.38509,                0.88925,              0.0008945,              0.0008945,              0.0008945
                     69,                0.65302,                0.44153,                 0.9505,                0.92623,                0.87245,                0.92317,                0.78416,                 0.5841,                0.38433,                0.89831,               0.000878,               0.000878,               0.000878
                     70,                0.63748,                0.43375,                0.94402,                 0.9331,                0.87418,                0.92417,                0.78376,                0.57199,                 0.3782,                0.89109,              0.0008615,              0.0008615,              0.0008615
                     71,                0.64033,                0.42903,                0.94181,                0.93872,                0.87875,                0.92159,                0.78089,                0.57973,                0.38198,                0.89762,               0.000845,               0.000845,               0.000845
                     72,                0.63585,                0.42765,                0.93278,                0.95875,                0.88147,                0.92691,                0.78506,                0.57871,                0.36832,                0.89316,              0.0008285,              0.0008285,              0.0008285
                     73,                0.63795,                 0.4232,                0.93674,                0.96195,                0.87193,                0.92839,                0.78984,                0.57289,                0.36533,                0.89542,               0.000812,               0.000812,               0.000812
                     74,                0.61926,                0.41592,                0.93252,                0.94412,                0.88011,                0.92537,                0.78806,                 0.5825,                0.37009,                0.89638,              0.0007955,              0.0007955,              0.0007955
                     75,                0.63928,                0.41928,                0.94463,                0.94428,                0.86512,                0.92136,                0.79074,                0.57678,                 0.3743,                0.90125,               0.000779,               0.000779,               0.000779
                     76,                  0.637,                0.41549,                0.93224,                0.92833,                0.88239,                0.92426,                0.78482,                0.58043,                 0.3699,                0.89469,              0.0007625,              0.0007625,              0.0007625
                     77,                0.62713,                0.41346,                0.93316,                0.92658,                0.88147,                 0.9241,                0.78827,                0.57378,                0.37353,                0.89825,               0.000746,               0.000746,               0.000746
                     78,                0.63124,                0.41512,                 0.9312,                0.95318,                0.85286,                0.92775,                0.78746,                0.57375,                0.37505,                0.89463,              0.0007295,              0.0007295,              0.0007295
                     79,                0.62106,                0.40664,                0.93006,                0.94441,                 0.8796,                0.92539,                0.78966,                0.58588,                0.37181,                0.90077,               0.000713,               0.000713,               0.000713
                     80,                0.62192,                0.41362,                0.93029,                0.94216,                0.88762,                0.93231,                0.80313,                0.55616,                0.35518,                0.88062,              0.0006965,              0.0006965,              0.0006965
                     81,                0.61886,                0.40478,                0.92545,                0.94642,                0.86634,                0.92518,                0.79552,                0.56116,                0.35585,                0.88981,                0.00068,                0.00068,                0.00068
                     82,                0.59899,                 0.3988,                0.92509,                 0.9503,                0.87193,                0.92566,                0.79057,                0.56322,                0.35858,                0.88768,              0.0006635,              0.0006635,              0.0006635
                     83,                0.61745,                0.40897,                0.93671,                0.95488,                 0.8649,                0.92875,                0.79167,                0.57182,                0.36478,                0.89126,               0.000647,               0.000647,               0.000647
                     84,                0.63171,                0.40922,                0.94153,                0.93561,                0.87098,                0.91914,                0.78757,                0.56923,                 0.3601,                0.89588,              0.0006305,              0.0006305,              0.0006305
                     85,                0.61265,                0.39977,                0.93178,                0.93479,                0.88692,                0.92757,                0.78927,                0.56569,                0.35051,                0.89307,               0.000614,               0.000614,               0.000614
                     86,                0.59737,                0.39158,                0.91767,                0.94309,                0.88046,                0.92868,                0.79408,                0.55494,                0.34143,                0.89101,              0.0005975,              0.0005975,              0.0005975
                     87,                0.59493,                0.39255,                0.92183,                0.95169,                0.85893,                0.92545,                0.79436,                0.56269,                0.35151,                0.89076,               0.000581,               0.000581,               0.000581
                     88,                0.59447,                0.38388,                0.91664,                0.94604,                 0.8733,                0.91783,                 0.7891,                0.56364,                0.35684,                0.89627,              0.0005645,              0.0005645,              0.0005645
                     89,                0.59112,                0.38543,                0.92405,                0.94739,                0.86512,                0.91815,                0.78929,                0.55662,                0.35216,                  0.893,               0.000548,               0.000548,               0.000548
                     90,                0.59165,                0.38799,                0.91756,                0.94489,                 0.8733,                0.92454,                0.79553,                0.55393,                0.34832,                   0.89,              0.0005315,              0.0005315,              0.0005315
                     91,                 0.5932,                0.38336,                0.91756,                0.94992,                 0.8786,                0.92909,                 0.7934,                0.55917,                0.33973,                0.89388,               0.000515,               0.000515,               0.000515
                     92,                0.59983,                 0.3935,                0.92405,                0.94671,                0.87133,                0.91965,                 0.7906,                0.56048,                0.35971,                0.89222,              0.0004985,              0.0004985,              0.0004985
                     93,                 0.5838,                0.38351,                0.91383,                0.93892,                0.87957,                 0.9235,                0.79323,                0.54686,                0.34597,                0.88947,               0.000482,               0.000482,               0.000482
                     94,                0.61689,                0.42273,                0.93198,                0.95227,                0.86985,                0.92883,                0.79497,                0.55656,                0.34676,                0.89076,              0.0004655,              0.0004655,              0.0004655
                     95,                0.57565,                0.37463,                0.91642,                0.93754,                0.87738,                 0.9221,                 0.7951,                0.56358,                 0.3428,                0.89707,               0.000449,               0.000449,               0.000449
                     96,                0.58055,                0.37652,                0.92391,                0.95018,                0.85747,                0.92217,                0.79094,                0.55172,                0.35246,                0.89049,              0.0004325,              0.0004325,              0.0004325
                     97,                0.59448,                0.38229,                0.91801,                0.95467,                0.86087,                0.92217,                0.78832,                0.54698,                 0.3481,                0.88603,               0.000416,               0.000416,               0.000416
                     98,                0.58496,                0.36787,                0.91259,                0.95596,                0.85762,                0.92516,                0.79819,                0.55014,                0.34763,                0.89279,              0.0003995,              0.0003995,              0.0003995
                     99,                 0.5746,                0.37194,                 0.9189,                0.95249,                0.87396,                0.92184,                0.78915,                0.55308,                0.34514,                0.89474,               0.000383,               0.000383,               0.000383
                    100,                0.61239,                0.38536,                 0.9432,                0.94954,                0.87166,                0.92563,                0.79865,                0.56058,                0.34765,                0.90028,              0.0003665,              0.0003665,              0.0003665
                    101,                  0.574,                0.37151,                0.91164,                0.94772,                0.87193,                0.92076,                0.78698,                0.56233,                0.34853,                0.89898,                0.00035,                0.00035,                0.00035
                    102,                0.55971,                0.36821,                0.90475,                0.95097,                0.87194,                0.91929,                0.79103,                 0.5526,                0.34781,                0.89178,              0.0003335,              0.0003335,              0.0003335
