                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     53,                0.71113,                0.48838,                0.96584,                0.92506,                0.87455,                0.91756,                0.76758,                0.63641,                0.43288,                0.91614,               0.001142,               0.001142,               0.001142
                     54,                0.69337,                0.47068,                0.95872,                0.92579,                 0.8624,                0.91239,                0.76642,                0.61403,                0.41752,                0.90875,              0.0011255,              0.0011255,              0.0011255
                     55,                0.69069,                0.46074,                0.95686,                 0.9228,                0.87942,                0.91407,                 0.7699,                0.60397,                0.41116,                 0.9017,               0.001109,               0.001109,               0.001109
                     56,                0.67306,                0.45017,                0.94663,                0.93413,                0.86785,                 0.9171,                0.77498,                0.60138,                 0.4168,                0.90215,              0.0010925,              0.0010925,              0.0010925
                     57,                0.68651,                0.46431,                0.96361,                 0.9552,                0.87057,                0.92349,                0.77538,                0.60852,                0.39571,                0.90574,               0.001076,               0.001076,               0.001076
                     58,                0.68246,                0.45749,                0.95575,                0.93875,                0.86512,                0.91903,                0.76376,                0.62819,                0.41147,                0.89943,              0.0010595,              0.0010595,              0.0010595
                     59,                0.67044,                0.45931,                0.94358,                0.95287,                0.85695,                0.91871,                0.76887,                0.63336,                0.40646,                0.91872,               0.001043,               0.001043,               0.001043
                     60,                0.67406,                0.45353,                0.95058,                0.93582,                0.87411,                0.91928,                0.78068,                0.60773,                 0.4035,                0.90571,              0.0010265,              0.0010265,              0.0010265
                     61,                0.66608,                0.46124,                0.94545,                0.93436,                0.87268,                0.92048,                0.77899,                0.61017,                 0.4055,                0.90324,                0.00101,                0.00101,                0.00101
                     62,                 0.6794,                0.44941,                0.95759,                0.93417,                0.87005,                0.92022,                0.77478,                0.61114,                0.39872,                0.90993,              0.0009935,              0.0009935,              0.0009935
                     63,                 0.6529,                0.43287,                0.94495,                0.94942,                0.86785,                 0.9179,                0.77658,                0.60582,                 0.3922,                0.90423,               0.000977,               0.000977,               0.000977
                     64,                0.65242,                0.43329,                0.94312,                0.93448,                0.85502,                0.91393,                0.77613,                0.59601,                0.40219,                0.89665,              0.0009605,              0.0009605,              0.0009605
                     65,                0.67555,                0.45481,                0.95441,                0.95376,                0.87193,                 0.9254,                0.77583,                0.60657,                0.38876,                0.90202,               0.000944,               0.000944,               0.000944
